Core,dt,cps,num_steps,L2_Error_1,L2_Error_2,L2_Error_3,Linf_Error_1,Linf_Error_2,Linf_Error_3,Init_time,Elapsed_time
32,0.01,400,50,0.0004553598888359547,0.00045569851398662224,0.015137745147730442,0.0010520925600187227,0.0010166652393173534,0.016101130370652507,1.604735811,57.058128139000004
32,0.01,400,50,0.0004553598888360126,0.00045569851398665704,0.015137745147706808,0.0010520925600178345,0.0010166652393160211,0.01610113037062997,0.683752017,53.245737534
32,0.01,400,50,0.00045535988883592675,0.0004556985139866007,0.015137745147752082,0.001052092560019944,0.0010166652393187967,0.016101130370674933,0.66690371,53.270077503
32,0.01,400,50,0.000455359888835778,0.00045569851398644085,0.01513774514773387,0.0010520925600191668,0.0010166652393179085,0.016101130370655727,0.666501562,53.151967231
32,0.01,400,50,0.0004553598888358034,0.000455698513986471,0.015137745147720458,0.0010520925600179456,0.0010166652393165763,0.016101130370642626,0.662882902,52.565937462
32,0.01,800,50,0.00128130056356005,0.0012812207897175084,0.18439532168436143,0.0025354956706750325,0.0025526017834224643,0.18692796546358392,6.914184388000001,187.855100999
32,0.01,800,50,0.0012813005635712034,0.001281220789728655,0.18439532168424363,0.002535495670697348,0.0025526017834482215,0.18692796546349477,6.994881853,188.171310639
32,0.01,800,50,0.0012813005636029638,0.001281220789760454,0.18439532168437303,0.0025354956707600755,0.002552601783506508,0.18692796546369084,6.912726761,188.351473341
32,0.01,800,50,0.0012813005635824485,0.0012812207897398968,0.18439532168433323,0.0025354956707195524,0.002552601783466651,0.1869279654636159,6.93066765,187.997262112
32,0.01,800,50,0.0012813005635718049,0.001281220789729256,0.1843953216842776,0.002535495670698458,0.0025526017834489986,0.1869279654635262,6.876925732,183.227789397
32,0.01,1600,50,0.0036531284551627493,0.003653128339631764,0.18034804609463279,0.007295210118044068,0.0072873475727558475,0.1876915382286285,191.405228553,890.558594252
32,0.01,1600,50,0.0036531284551515847,0.003653128339620566,0.18034804609436078,0.007295210118027415,0.007287347572732422,0.18769153823028406,190.40755910299998,884.157538358
32,0.01,1600,50,0.003653128455790314,0.003653128340259356,0.18034804610084318,0.007295210119280413,0.007287347574022945,0.1876915381975428,189.86942267,880.375193814
32,0.01,1600,50,0.0036531284551728823,0.0036531283396419078,0.18034804609430943,0.007295210118076043,0.0072873475727754985,0.18769153822910645,190.45599761,893.358169717
32,0.01,1600,50,0.003653128455056182,0.0036531283395251773,0.18034804609284968,0.007295210117888748,0.007287347572539132,0.18769153823606322,189.20497626899999,887.579457506
32,0.015,400,33,0.0004077712802366256,0.0004080114645801068,0.0151322007069752,0.0009207316057690789,0.0008934062027766604,0.01596698529712227,0.686594297,35.17762759
32,0.015,400,33,0.00040777128023670317,0.00040801146458018466,0.015132200706987477,0.0009207316057686348,0.0008934062027765494,0.01596698529713426,0.663500424,35.327869786
32,0.015,400,33,0.00040777128023648215,0.00040801146457997216,0.015132200706994664,0.0009207316057698561,0.0008934062027777706,0.0159669852971417,0.6879047500000001,35.476665885
32,0.015,400,33,0.000407771280236597,0.0004080114645800857,0.015132200706990286,0.0009207316057683018,0.0008934062027762163,0.01596698529713748,0.643590328,34.706768968
32,0.015,400,33,0.00040777128023619956,0.00040801146457968457,0.015132200706990707,0.0009207316057701892,0.0008934062027781037,0.015966985297135482,0.674867699,35.145778554
32,0.015,800,33,0.0018374022008507778,0.0018373444594612567,0.1848719049227764,0.003648123733903821,0.003656560881480042,0.18850906087868677,6.9460050980000005,126.176141506
32,0.015,800,33,0.0018374022008609125,0.0018373444594713447,0.18487190492276911,0.00364812373392436,0.003656560881499915,0.1885090608786971,6.9318895099999995,124.809813995
32,0.015,800,33,0.0018374022008473653,0.001837344459457789,0.18487190492276867,0.0036481237338971597,0.0036565608814730474,0.188509060878668,6.911990413,125.240333705
32,0.015,800,33,0.0018374022008606071,0.0018373444594710288,0.1848719049228389,0.003648123733923472,0.003656560881499693,0.18850906087876904,6.944861988,126.928904698
32,0.015,800,33,0.001837402200861564,0.0018373444594720256,0.18487190492272615,0.0036481237339253594,0.003656560881501469,0.1885090608786558,6.9411862939999995,125.711767856
32,0.015,1600,33,0.004015587355338126,0.00401558698443063,0.18065491144364373,0.008021795571211287,0.00801623083023644,0.18870424133215824,190.636553922,654.006987075
32,0.015,1600,33,0.004015587355651483,0.004015586984743973,0.18065491144368273,0.008021795571860545,0.008016230830865825,0.1887042413323461,188.840274262,656.013145929
32,0.015,1600,33,0.004015587355371521,0.004015586984464015,0.1806549114434955,0.008021795571282896,0.008016230830303608,0.18870424133205888,190.54953096,651.116124412
32,0.015,1600,33,0.0040155873554477296,0.004015586984540237,0.1806549114431852,0.008021795571433664,0.008016230830456264,0.1887042413324348,191.537091968,664.005588349
32,0.015,1600,33,0.0040155873553762485,0.004015586984468756,0.18065491144364335,0.008021795571272016,0.008016230830313045,0.18870424133310226,188.847734853,644.248247498
32,0.02,400,25,0.0004266385540791255,0.00042690070060461303,0.015130495886466633,0.0009558071851517783,0.0009286494156212454,0.01598415339373549,0.71564625,26.622334999
32,0.02,400,25,0.0004266385540787716,0.00042690070060427595,0.015130495886490031,0.0009558071851515562,0.0009286494156210233,0.015984153393758582,0.681907155,26.648186838
32,0.02,400,25,0.00042663855407872243,0.00042690070060422066,0.015130495886479292,0.000955807185150668,0.00092864941561958,0.015984153393748146,0.6721557469999999,26.905479056
32,0.02,400,25,0.00042663855407834415,0.00042690070060384845,0.015130495886495314,0.000955807185150335,0.000928649415619358,0.015984153393764133,0.671498349,26.743250845
32,0.02,400,25,0.0004266385540788587,0.00042690070060435765,0.015130495886495551,0.000955807185150668,0.0009286494156199131,0.015984153393765133,0.6705999619999999,26.964309855
32,0.02,800,25,0.0023179342884858093,0.0023178896551776444,0.18516666857179875,0.004611024256261772,0.0046154981128937785,0.18975518017471182,7.131690027,97.67737302500001
32,0.02,800,25,0.0023179342884333625,0.002317889655125214,0.18516666857195557,0.0046110242561573,0.0046154981127893065,0.18975518017475113,7.0201099010000005,97.30386115900001
32,0.02,800,25,0.002317934288489363,0.0023178896551812396,0.18516666857184674,0.004611024256269655,0.004615498112900884,0.18975518017476511,6.925443856999999,97.676904449
32,0.02,800,25,0.002317934288471902,0.0023178896551637393,0.18516666857201441,0.00461102425623435,0.0046154981128668,0.1897551801748899,7.000770709999999,97.116617661
32,0.02,800,25,0.0023179342883979455,0.0023178896550897668,0.18516666857153163,0.004611024256085913,0.004615498112718363,0.18975518017426385,6.959627131,98.145113166
32,0.02,1600,25,0.004263140855531831,0.004263140469550895,0.18080433376217983,0.008516675565096997,0.008513598101698272,0.1893348717954172,193.286422867,544.455014741
32,0.02,1600,25,0.004263140855183383,0.004263140469202431,0.18080433376334112,0.008516675564401442,0.008513598100999498,0.18933487178976038,193.29087380599998,539.027427053
32,0.02,1600,25,0.004263140855192526,0.004263140469211559,0.18080433376354338,0.008516675564395336,0.008513598101017594,0.18933487179035557,191.301673832,546.2525767420001
32,0.02,1600,25,0.0042631408551653555,0.004263140469184417,0.18080433376370808,0.008516675564361807,0.008513598100962971,0.18933487178984343,196.435440905,546.024569562
32,0.02,1600,25,0.004263140855110878,0.004263140469129927,0.18080433376338376,0.008516675564244123,0.008513598100853614,0.1893348717893627,190.124990631,539.571676809
32,0.025,400,20,0.0006252314362385472,0.0006255216914436834,0.015148124723221697,0.0013413067475116704,0.0013266221701357204,0.01638244816858292,0.6685783719999999,21.635273921000003
32,0.025,400,20,0.0006252314362383746,0.0006255216914434938,0.015148124723220637,0.001341306747514113,0.0013266221701370526,0.016382448168582253,0.674473037,21.326494213
32,0.025,400,20,0.0006252314362368857,0.0006255216914420247,0.015148124723211137,0.0013413067475068965,0.0013266221701318346,0.01638244816856793,0.6625832829999999,21.470165282
32,0.025,400,20,0.0006252314362398516,0.0006255216914449779,0.015148124723243978,0.0013413067475158893,0.0013266221701394951,0.016382448168607233,0.681922285,21.670041545
32,0.025,400,20,0.000625231436238676,0.0006255216914438233,0.015148124723214574,0.001341306747514557,0.0013266221701373857,0.016382448168576702,0.66951947,21.297859432
32,0.025,800,20,0.002685742134558948,0.002685709245631649,0.18543923374724675,0.005349835946707544,0.005351003727359883,0.19075757549726513,6.955051801,78.918291474
32,0.025,800,20,0.0026857421346218897,0.0026857092456946483,0.1854392337471085,0.005349835946833998,0.005351003727485894,0.19075757549724437,6.942041222,79.927236012
32,0.025,800,20,0.0026857421346242337,0.002685709245696942,0.18543923374722998,0.005349835946838772,0.005351003727491112,0.19075757549737016,6.923318568999999,79.57387836199999
32,0.025,800,20,0.0026857421345563744,0.002685709245629085,0.18543923374726054,0.005349835946702326,0.005351003727354443,0.19075757549726868,6.982036482,80.902183178
32,0.025,800,20,0.0026857421345852306,0.0026857092456579234,0.18543923374730856,0.005349835946760168,0.00535100372741273,0.1907575754973747,6.928248953000001,78.757395029
32,0.025,1600,20,0.004393417351362023,0.004393416989476463,0.18089946704084547,0.008776987840689197,0.00877587353155129,0.18970148533062658,190.644718018,472.984483485
32,0.025,1600,20,0.004393417351145565,0.004393416989260014,0.180899467041599,0.008776987840259319,0.008775873531116639,0.18970148532673592,190.22710434200002,468.87379731299995
32,0.025,1600,20,0.004393417351238666,0.004393416989353084,0.18089946704142562,0.008776987840456938,0.008775873531303489,0.1897014853283927,190.870035997,471.327050943
32,0.025,1600,20,0.004393417351343119,0.004393416989457543,0.18089946704128185,0.008776987840635795,0.00877587353151321,0.18970148532973974,192.217118161,474.985259867
32,0.025,1600,20,0.00439341735131955,0.004393416989433986,0.1808994670412253,0.008776987840599713,0.008775873531466248,0.1897014853297132,191.125059051,471.653315656
64,0.01,400,50,0.00047050117072263846,0.0004707118970266731,0.009945792377133863,0.001091073231901603,0.001037665758403842,0.010942702013619453,4.888122262,60.661960033
64,0.01,400,50,0.00047050117072393175,0.0004707118970279797,0.009945792377146812,0.0010910732319050448,0.0010376657584073947,0.010942702013631888,2.5098215959999997,47.468025176000005
64,0.01,400,50,0.0004705011707255388,0.0004707118970295755,0.009945792377115147,0.0010910732319088195,0.0010376657584108364,0.010942702013602134,2.531668237,48.44116799
64,0.01,400,50,0.00047050117072392096,0.0004707118970279567,0.00994579237712543,0.0010910732319051558,0.0010376657584073947,0.010942702013615456,2.452414896,48.182317192
64,0.01,400,50,0.0004705011707233462,0.0004707118970273829,0.009945792377118672,0.0010910732319028243,0.0010376657584057294,0.010942702013603022,2.6247619799999997,47.815532364999996
64,0.01,800,50,0.0013090663533162651,0.0013090261508045772,0.2372623237215986,0.0026709401802164365,0.002618764492695248,0.23984703181111997,4.121509321,121.52682942700001
64,0.01,800,50,0.0013090663532882043,0.001309026150776505,0.2372623237215074,0.0026709401801666985,0.0026187644926496177,0.23984703181110642,3.911409087,120.73137769600001
64,0.01,800,50,0.0013090663533107225,0.0013090261507989968,0.23726232372149464,0.0026709401802125507,0.002618764492689919,0.23984703181108077,4.188644138,121.349098447
64,0.01,800,50,0.0013090663532798342,0.0013090261507681235,0.23726232372148215,0.0026709401801476027,0.0026187644926300778,0.2398470318110801,4.014901073,121.80201332899999
64,0.01,800,50,0.0013090663532818849,0.0013090261507701794,0.2372623237214972,0.0026709401801508223,0.0026187644926337415,0.23984703181107545,4.1433742790000005,120.863547854
64,0.01,1600,50,0.0036722589800710116,0.003672259792868469,0.10501838298848615,0.007309186018199765,0.007389551554076366,0.11231313946798671,29.262520984000002,419.66235760800004
64,0.01,1600,50,0.003672258980028767,0.0036722597928262606,0.10501838298863421,0.007309186018115055,0.0073895515539751135,0.11231313946814103,29.074769055,414.019517549
64,0.01,1600,50,0.00367225898009481,0.003672259792892276,0.10501838298849063,0.007309186018248282,0.00738955155409424,0.11231313946822019,29.166697581999998,414.60433248699997
64,0.01,1600,50,0.00367225898003064,0.003672259792828102,0.10501838298838265,0.007309186018118275,0.007389551553999205,0.11231313946770405,29.496065327,416.106217818
64,0.01,1600,50,0.00367225898008109,0.003672259792878571,0.10501838298828729,0.007309186018220526,0.007389551554117777,0.11231313946757837,28.889758464,417.325758398
64,0.015,400,33,0.0004181164333469632,0.0004182543693330398,0.009928931728956508,0.0009449078781826219,0.000910025647513533,0.01079795946480543,2.382263983,32.825280329
64,0.015,400,33,0.0004181164333471033,0.0004182543693331763,0.00992893172897467,0.000944907878183177,0.0009100256475138661,0.010797959464821417,2.471580417,33.044822804
64,0.015,400,33,0.00041811643334745114,0.0004182543693335249,0.009928931728951955,0.0009449078781847314,0.0009100256475146432,0.010797959464798546,2.2587159270000003,35.992613543999994
64,0.015,400,33,0.0004181164333469474,0.000418254369333024,0.009928931728947741,0.0009449078781853975,0.0009100256475158645,0.010797959464792107,2.629424412,34.250049427
64,0.015,400,33,0.0004181164333468969,0.0004182543693329772,0.009928931728957672,0.0009449078781838432,0.0009100256475144212,0.010797959464802765,2.449729642,33.271810737
64,0.015,800,33,0.0018672683869905367,0.001867243742450371,0.23785302582116807,0.0037520604424380447,0.003705716197222864,0.24155013095444636,3.9189608209999998,84.16954749599999
64,0.015,800,33,0.0018672683870195486,0.0018672437424793835,0.2378530258211508,0.0037520604424875607,0.003705716197283482,0.24155013095451852,3.982499662,84.57961404000001
64,0.015,800,33,0.0018672683869711947,0.001867243742431051,0.23785302582114895,0.0037520604423958563,0.0037057161971820077,0.24155013095434955,4.384315710999999,84.021196986
64,0.015,800,33,0.0018672683870034315,0.0018672437424632662,0.23785302582110565,0.0037520604424573626,0.0037057161972419597,0.2415501309543581,4.029928317,83.17931826
64,0.015,800,33,0.0018672683870311617,0.0018672437424909856,0.2378530258211711,0.0037520604425105423,0.0037057161972968047,0.2415501309544982,3.953649135,82.75340984099999
64,0.015,1600,33,0.0040172620099568086,0.004017263002092384,0.10519658377163363,0.008007045828063157,0.008076183787295509,0.1131769151801395,29.424204956,291.66461342
64,0.015,1600,33,0.00401726200964538,0.004017263001780929,0.10519658377133007,0.008007045827434216,0.008076183786703871,0.11317691517975426,29.025672989,290.266552515
64,0.015,1600,33,0.0040172620098992366,0.004017263002034814,0.10519658377145755,0.00800704582794736,0.008076183787195034,0.11317691517991835,29.040615544999998,289.962905406
64,0.015,1600,33,0.0040172620096406925,0.004017263001776255,0.10519658377086386,0.008007045827424779,0.008076183786675782,0.1131769151789147,28.870662426,285.158659978
64,0.015,1600,33,0.004017262008864948,0.004017263001000526,0.10519658377084153,0.008007045825855923,0.008076183785142231,0.1131769151768438,29.113852003999998,287.832003805
64,0.02,400,25,0.0004360819033287447,0.00043623216470606004,0.009925292721671192,0.000979903078923146,0.0009485301786917165,0.010806975225755787,2.520017614,28.063878979000002
64,0.02,400,25,0.00043608190332763074,0.00043623216470493366,0.009925292721717747,0.0009799030789235902,0.0009485301786909394,0.010806975225797754,3.39936735,29.763019420000003
64,0.02,400,25,0.0004360819033285334,0.00043623216470585474,0.00992529272167857,0.0009799030789284752,0.0009485301786950472,0.010806975225766334,2.5472230540000003,27.62385854
64,0.02,400,25,0.00043608190332786883,0.0004362321647051764,0.009925292721669646,0.0009799030789251445,0.0009485301786918276,0.0108069752257539,2.456227745,28.798682907
64,0.02,400,25,0.0004360819033270755,0.0004362321647043843,0.009925292721704209,0.0009799030789262547,0.0009485301786917165,0.010806975225788872,2.548296014,28.475961856
64,0.02,800,25,0.0023239423092133006,0.0023239305155887424,0.23824522296462478,0.004625346329505093,0.004618660549864965,0.242845573059789,4.117274346,70.39732377099999
64,0.02,800,25,0.0023239423092473797,0.0023239305156228245,0.2382452229646917,0.004625346329548725,0.00461866054991981,0.24284557305991522,4.023164763,66.128654464
64,0.02,800,25,0.0023239423092332252,0.002323930515608691,0.2382452229646828,0.004625346329532738,0.004618660549905155,0.24284557305979887,4.069015822,65.405223075
64,0.02,800,25,0.0023239423092114367,0.0023239305155868905,0.2382452229646662,0.004625346329496544,0.004618660549859081,0.24284557305977555,4.004507445,65.049103358
64,0.02,800,25,0.0023239423092190604,0.0023239305155945047,0.23824522296463121,0.004625346329509312,0.0046186605498774,0.24284557305974047,3.963941289,65.269421786
64,0.02,1600,25,0.004266660962664404,0.00426666180556506,0.10529053805548745,0.008510438739730276,0.008570817628152906,0.1137636015895438,29.035846972999998,233.664983881
64,0.02,1600,25,0.004266660962928521,0.004266661805829146,0.1052905380549694,0.008510438740265958,0.00857081762867238,0.11376360158961951,29.168055822,233.929256251
64,0.02,1600,25,0.00426666096263438,0.004266661805534998,0.10529053805501189,0.00851043873966877,0.008570817628091955,0.11376360158904497,29.30980663,229.11524865200002
64,0.02,1600,25,0.004266660962743001,0.004266661805643632,0.1052905380548963,0.008510438739888038,0.00857081762825116,0.11376360158841203,28.917119124,230.33032790000001
64,0.02,1600,25,0.004266660962473209,0.004266661805373827,0.10529053805481228,0.008510438739341254,0.008570817627737128,0.11376360158768906,29.390689761,230.648197866
64,0.025,400,20,0.0006333011677823082,0.00063342635433741,0.009946665894840452,0.0013710074239902076,0.0013343775598257204,0.011208409102239957,2.48068792,23.371742398000002
64,0.025,400,20,0.0006333011677817026,0.0006334263543367973,0.009946665894838353,0.001371007423987099,0.0013343775598230558,0.011208409102245286,2.2588033679999997,24.185655515
64,0.025,400,20,0.0006333011677818659,0.0006334263543369578,0.009946665894846359,0.0013710074239865438,0.0013343775598220566,0.011208409102251281,2.341036769,24.033521688
64,0.025,400,20,0.0006333011677833806,0.000633426354338493,0.009946665894818846,0.0013710074239916509,0.0013343775598260534,0.011208409102225302,2.4829920960000003,22.922968155
64,0.025,400,20,0.0006333011677814376,0.0006334263543365298,0.00994666589482601,0.001371007423986988,0.0013343775598222787,0.011208409102229854,2.676963704,24.161448426
64,0.025,800,20,0.0026874158539768023,0.0026874075206786206,0.23859651464975473,0.005339855073726171,0.005345974602797991,0.2439218788059962,4.249296749,55.927513002999994
64,0.025,800,20,0.0026874158539717742,0.00268740752067362,0.23859651464978063,0.005339855073716623,0.005345974602777341,0.24392187880599486,4.017804047,57.364938198000004
64,0.025,800,20,0.002687415853992236,0.0026874075206940705,0.238596514649743,0.005339855073757146,0.0053459746028248585,0.2439218788059901,4.061697433,55.358438121
64,0.025,800,20,0.0026874158540144445,0.0026874075207163075,0.23859651464984555,0.005339855073802221,0.005345974602877039,0.24392187880618438,3.958193115,54.869853337
64,0.025,800,20,0.0026874158539847886,0.0026874075206866155,0.23859651464975817,0.0053398550737427134,0.005345974602813756,0.24392187880600652,4.102707769,55.57764524
64,0.025,1600,20,0.004390943751082443,0.004390944500116316,0.10534186117524605,0.008762398962165435,0.008815850558568351,0.11402144909620449,29.437412814,192.33404671
64,0.025,1600,20,0.004390943751653339,0.004390944500687218,0.10534186117600136,0.008762398963322288,0.008815850559655593,0.1140214490993312,29.366328253000002,192.47191883300002
64,0.025,1600,20,0.004390943751574021,0.00439094450060792,0.10534186117616086,0.008762398963161305,0.008815850559511819,0.11402144909964196,29.009545293,191.33506762800002
64,0.025,1600,20,0.004390943751311711,0.00439094450034557,0.10534186117556983,0.008762398962629953,0.008815850558987127,0.11402144909807888,29.010729579000003,192.346846612
64,0.025,1600,20,0.004390943751357868,0.0043909445003917505,0.10534186117620696,0.008762398962723544,0.008815850559075834,0.11402144909878242,29.03963482,191.955022726
128,0.005,400,100,0.0005753925114514161,0.0005751239459635176,0.03759367503611238,0.001259506442694308,0.0012589832447225892,0.03881951197831654,14.823951749,118.718486497
128,0.005,400,100,0.0005753925114515079,0.0005751239459635995,0.0375936750361084,0.001259506442694863,0.0012589832447230333,0.03881951197831554,6.564809888,103.321706227
128,0.005,400,100,0.0005753925114516244,0.0005751239459636985,0.03759367503610465,0.001259506442694086,0.0012589832447224782,0.03881951197831521,6.404843027999999,103.299186435
128,0.005,400,100,0.0005753925114510992,0.0005751239459631814,0.037593675036081485,0.00125950644269453,0.0012589832447223671,0.03881951197828157,6.458396247,102.540172915
128,0.005,400,100,0.0005753925114512559,0.0005751239459633459,0.037593675036080104,0.0012595064426958623,0.0012589832447236994,0.03881951197828834,6.361158785,102.399025016
128,0.005,800,100,0.0010880438241929998,0.001087996675278869,0.39621579967330733,0.0022366834305797647,0.002227769962218924,0.3983808150294317,7.302974831,186.501966576
128,0.005,800,100,0.001088043824212232,0.0010879966752981188,0.39621579967353504,0.0022366834306338326,0.0022277699622707714,0.3983808150296946,6.841611558,186.432216984
128,0.005,800,100,0.0010880438242060564,0.0010879966752919453,0.39621579967339254,0.0022366834306048558,0.002227769962244681,0.39838081502953493,6.987546124,184.82275736100001
128,0.005,800,100,0.0010880438242056756,0.0010879966752915526,0.39621579967336845,0.0022366834306040786,0.002227769962244348,0.39838081502950995,7.012547242,186.44437718
128,0.005,800,100,0.001088043824189545,0.0010879966752754436,0.3962157996734923,0.0022366834305882024,0.0022277699622271397,0.3983808150296021,7.116417845,186.714016152
128,0.005,1600,100,0.0034226805548006785,0.003422680081027869,0.4053082550568065,0.006832524356601311,0.006810171438051225,0.41211889100737853,13.500645351,473.527229929
128,0.005,1600,100,0.0034226805545794353,0.0034226800808066092,0.40530825505586066,0.0068325243561686575,0.006810171437616573,0.41211889100576615,13.406861807,476.179939885
128,0.005,1600,100,0.0034226805548083663,0.003422680081035546,0.40530825505628554,0.006832524356634063,0.006810171438086752,0.4121188910066298,13.315291474,473.825215039
128,0.005,1600,100,0.0034226805548740347,0.0034226800811012247,0.40530825505635193,0.006832524356754855,0.006810171438202659,0.41211889100706345,13.34099099,479.19446045
128,0.005,1600,100,0.0034226805549015093,0.0034226800811286732,0.40530825505622664,0.0068325243567862745,0.00681017143824074,0.4121188910070984,13.32898864,474.870717036
128,0.01,400,50,0.0004707165805663111,0.0004705165136966399,0.03756614976909323,0.0010189537853424078,0.0010202823722817668,0.038566796210928705,6.35414186,56.835867719
128,0.01,400,50,0.00047071658056592323,0.0004705165136962364,0.0375661497690577,0.0010189537853398543,0.0010202823722793243,0.03856679621088807,6.619389628,56.602288103
128,0.01,400,50,0.00047071658056606396,0.0004705165136963716,0.037566149769081396,0.001018953785338855,0.001020282372278214,0.03856679621091283,6.351430639999999,55.639853759000005
128,0.01,400,50,0.0004707165805662717,0.0004705165136966123,0.03756614976909001,0.0010189537853419637,0.0010202823722807676,0.038566796210922155,6.431604934,56.153264215
128,0.01,400,50,0.00047071658056621786,0.0004705165136965392,0.03756614976910022,0.0010189537853416307,0.0010202823722803235,0.0385667962109387,6.4640005259999995,55.725605255000005
128,0.01,800,50,0.001371308385242853,0.0013712774676531766,0.3966647886658749,0.0027961667792118596,0.0027809724255141786,0.3993782378170304,7.091099094,98.523689801
128,0.01,800,50,0.0013713083852055932,0.0013712774676159117,0.3966647886659274,0.002796166779119267,0.002780972425460666,0.39937823781701165,6.856413145,100.81938452700001
128,0.01,800,50,0.0013713083852112673,0.001371277467621568,0.3966647886657397,0.002796166779167895,0.0027809724254380173,0.39937823781683257,6.862961297,98.43855777
128,0.01,800,50,0.0013713083852159164,0.0013712774676262229,0.3966647886658463,0.002796166779144025,0.0027809724254749878,0.3993782378169507,6.872212857999999,98.329272242
128,0.01,800,50,0.0013713083852285948,0.0013712774676389416,0.3966647886659411,0.002796166779183105,0.0027809724254873112,0.39937823781707193,6.967584809,100.50983096700001
128,0.01,1600,50,0.003678964514749393,0.0036789645986196294,0.40572665848649403,0.007341664094829687,0.007327466602531849,0.4130574871738534,13.594475789999999,248.78607530899998
128,0.01,1600,50,0.0036789645128200684,0.003678964596690275,0.405726658482775,0.007341664091037609,0.007327466598617425,0.4130574871799003,13.329797599,248.02673030900002
128,0.01,1600,50,0.0036789645143567072,0.003678964598226937,0.4057266584857254,0.007341664094063522,0.007327466601713615,0.41305748717641355,13.499144208,249.058322611
128,0.01,1600,50,0.003678964513234095,0.0036789645971043194,0.40572665848362405,0.00734166409185329,0.007327466599484842,0.4130574871796193,13.529235911999999,248.049009346
128,0.01,1600,50,0.0036789645141985282,0.0036789645980687727,0.40572665848544287,0.007341664093747664,0.007327466601426067,0.4130574871754237,13.701202745,248.97338909500002
128,0.015,400,33,0.000427803025184715,0.000427520616400129,0.03756504938106992,0.0009478169706752565,0.0009429114823707614,0.03845369787374716,6.647855186,42.10129115
128,0.015,400,33,0.0004278030251843403,0.00042752061639973873,0.03756504938104984,0.0009478169706769219,0.0009429114823723158,0.03845369787373328,6.146559691999999,40.194139083
128,0.015,400,33,0.00042780302518335766,0.0004275206163987709,0.03756504938104708,0.0009478169706739242,0.0009429114823700953,0.03845369787372662,6.2223756539999995,40.20740714
128,0.015,400,33,0.00042780302518441487,0.0004275206163998134,0.037565049381059576,0.0009478169706781431,0.000942911482373315,0.038453697873747715,6.6147366519999995,41.45850748
128,0.015,400,33,0.00042780302518423077,0.00042752061639963763,0.03756504938104895,0.0009478169706768108,0.0009429114823730929,0.03845369787373395,6.3822223750000004,41.331772660999995
128,0.015,800,33,0.0018632165880926627,0.00186320134966102,0.39753061979356535,0.0037616816227270576,0.003745351721749885,0.4012239744200917,6.9498828779999995,73.04625756600001
128,0.015,800,33,0.0018632165881865088,0.001863201349754861,0.3975306197935223,0.0037616816229300064,0.0037453517219149753,0.4012239744202428,7.097999817,72.968228915
128,0.015,800,33,0.0018632165881158483,0.001863201349684223,0.397530619793503,0.0037616816227754634,0.0037453517218012885,0.4012239744200874,7.058037112,71.59312844
128,0.015,800,33,0.0018632165881747459,0.0018632013497431232,0.3975306197936507,0.0037616816229065807,0.0037453517218918827,0.40122397442035695,6.850773612,70.061117587
128,0.015,800,33,0.0018632165880948144,0.0018632013496631432,0.3975306197934662,0.0037616816227295,0.003745351721764651,0.401223974419998,6.700661537,68.92441550500001
128,0.015,1600,33,0.004027887798939288,0.004027888309481757,0.40637934188539165,0.008043764628818242,0.008033781390692987,0.41437406015717515,13.332735399999999,171.297608454
128,0.015,1600,33,0.004027887798757056,0.004027888309299513,0.4063793418851605,0.008043764628450648,0.008033781390331498,0.4143740601607282,13.353912238000001,169.935640245
128,0.015,1600,33,0.004027887799342731,0.0040278883098851855,0.4063793418865188,0.008043764629631037,0.008033781391524433,0.41437406014775313,13.344610814,169.219508216
